
SPDR S&P 500 ETF Trust,Last: 738.76,Change:  -0.27
"Date: July 28, 2026 at 5:00 AM EDT",Bid: 738.78,Ask: 738.82,Size: 160*80,"Volume: 41,414,840"
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Thu Aug 06 2026,SPY260806C00732000,12.28,-0.905,12.84,13.1,65,0.1732,0.6514,0.0174,40,732.00,SPY260806P00732000,5.24,-0.705,5.04,5.08,114,0.173,-0.3516,0.0176,115
Thu Aug 06 2026,SPY260806C00733000,11.74,-0.72,12.12,12.42,21,0.1717,0.635,0.0179,13,733.00,SPY260806P00733000,5.44,-0.795,5.32,5.36,122,0.1711,-0.3682,0.0181,110
Thu Aug 06 2026,SPY260806C00734000,10.92,-0.855,11.39,11.72,62,0.1695,0.618,0.0183,36,734.00,SPY260806P00734000,5.73,-0.81,5.62,5.66,1064,0.1692,-0.3854,0.0186,411
Thu Aug 06 2026,SPY260806C00735000,10.92,-0.17,10.77,10.98,45,0.1678,0.6005,0.0188,116,735.00,SPY260806P00735000,6.12,-0.745,5.93,5.97,555,0.1672,-0.4033,0.019,1080
Thu Aug 06 2026,SPY260806C00736000,10.4,-0.02,10.03,10.34,179,0.1656,0.5824,0.0192,86,736.00,SPY260806P00736000,6.27,-0.925,6.26,6.3,422,0.1651,-0.4217,0.0195,418
Thu Aug 06 2026,SPY260806C00737000,9.65,-0.125,9.35,9.68,158,0.1632,0.5637,0.0196,118,737.00,SPY260806P00737000,6.84,-0.715,6.6,6.64,222,0.1632,-0.4407,0.0199,157
Thu Aug 06 2026,SPY260806C00738000,9.17,0.025,8.85,8.89,711,0.1611,0.5444,0.02,357,738.00,SPY260806P00738000,6.93,-0.985,6.96,7,431,0.1611,-0.4604,0.0203,403
Thu Aug 06 2026,SPY260806C00739000,8.26,-0.255,8.23,8.26,342,0.1591,0.5246,0.0204,205,739.00,SPY260806P00739000,7.57,-0.735,7.34,7.38,633,0.1591,-0.4806,0.0207,505
Thu Aug 06 2026,SPY260806C00740000,7.74,-0.18,7.62,7.66,577,0.157,0.5042,0.0207,371,740.00,SPY260806P00740000,7.85,-0.86,7.74,7.78,961,0.1569,-0.5015,0.0211,638
Thu Aug 06 2026,SPY260806C00741000,7.5,0.16,7.03,7.07,307,0.1548,0.4833,0.0209,561,741.00,SPY260806P00741000,8.39,-0.75,8.16,8.2,545,0.1547,-0.523,0.0214,672
Thu Aug 06 2026,SPY260806C00742000,6.61,-0.155,6.47,6.5,329,0.1527,0.4618,0.0212,184,742.00,SPY260806P00742000,8.67,-0.91,8.6,8.64,433,0.1527,-0.545,0.0216,421
Thu Aug 06 2026,SPY260806C00743000,6,-0.225,5.92,5.96,413,0.1505,0.4399,0.0213,305,743.00,SPY260806P00743000,9.4,-0.635,8.9,9.18,194,0.1497,-0.5676,0.0218,118
Thu Aug 06 2026,SPY260806C00744000,5.38,-0.33,5.4,5.43,1406,0.1482,0.4175,0.0214,666,744.00,SPY260806P00744000,9.57,-0.965,9.34,9.74,171,0.1479,-0.5908,0.022,150
Thu Aug 06 2026,SPY260806C00745000,5.06,-0.15,4.9,4.93,220,0.146,0.3946,0.0215,420,745.00,SPY260806P00745000,11.77,0.745,9.9,10.18,251,0.1455,-0.6145,0.0221,115
Thu Aug 06 2026,SPY260806C00746000,4.54,-0.19,4.42,4.45,88,0.1438,0.3715,0.0214,23,746.00,SPY260806P00746000,10.35,-1.22,10.39,10.78,16,0.1435,-0.6386,0.0221,18
Thu Aug 06 2026,SPY260806C00747000,3.61,-0.67,3.97,4,122,0.1416,0.3481,0.0213,59,747.00,SPY260806P00747000,12.46,0.335,10.96,11.34,41,0.1414,-0.6631,0.0221,45
Thu Aug 06 2026,SPY260806C00748000,3.31,-0.54,3.54,3.57,153,0.1392,0.3246,0.021,81,748.00,SPY260806P00748000,12.56,-0.155,11.54,11.92,23,0.139,-0.6878,0.022,13
Thu Aug 06 2026,SPY260806C00749000,3.21,-0.24,3.14,3.17,180,0.1371,0.301,0.0207,262,749.00,SPY260806P00749000,13.33,0.015,12.13,12.54,7,0.1366,-0.7128,0.0217,53
Thu Aug 06 2026,SPY260806C00750000,2.75,-0.315,2.77,2.79,487,0.1348,0.2776,0.0203,583,750.00,SPY260806P00750000,12.82,-1.125,12.76,13.18,21,0.1341,-0.7378,0.0214,47
Thu Aug 06 2026,SPY260806C00751000,2.54,-0.175,2.42,2.44,188,0.1325,0.2545,0.0197,154,751.00,SPY260806P00751000,13.84,-0.785,13.42,13.87,5,0.1319,-0.7626,0.021,8
Thu Aug 06 2026,SPY260806C00752000,2.17,-0.22,2.1,2.12,955,0.1302,0.2318,0.019,933,752.00,SPY260806P00752000,12.53,-2.79,14.12,14.58,140,0.1296,-0.7873,0.0204,149
Thu Aug 06 2026,SPY260806C00753000,1.74,-0.35,1.81,1.83,89,0.1281,0.2097,0.0183,243,753.00,SPY260806P00753000,15.21,-0.84,14.85,15.3,141,0.1273,-0.8115,0.0198,141
Thu Aug 06 2026,SPY260806C00754000,1.61,-0.205,1.55,1.57,124,0.1261,0.1883,0.0174,103,754.00,SPY260806P00754000,16.17,-0.65,15.6,16.07,1,0.125,-0.8354,0.019,8
Thu Aug 06 2026,SPY260806C00755000,1.45,-0.115,1.31,1.33,503,0.1239,0.1677,0.0164,226,755.00,SPY260806P00755000,16.89,-0.675,16.39,16.86,6,0.1226,-0.8586,0.0182,16
Thu Aug 06 2026,SPY260806C00756000,1.13,-0.21,1.1,1.12,280,0.1219,0.148,0.0154,165,756.00,SPY260806P00756000,16.89,-1.495,16.14,18.86,3,0.1223,-0.8812,0.0174,15
Thu Aug 06 2026,SPY260806C00757000,1.06,-0.075,0.92,0.93,151,0.1199,0.1295,0.0143,108,757.00,SPY260806P00757000,15.44,0,16.99,19.71,0,0.1205,-0.9032,0.0166,1
Thu Aug 06 2026,SPY260806C00758000,0.81,-0.145,0.76,0.77,95,0.1181,0.1122,0.0131,51,758.00,SPY260806P00758000,0,0,17.87,20.56,0,0.1176,-0.9242,0.0158,0
Thu Aug 06 2026,SPY260806C00759000,0.65,-0.15,0.62,0.63,673,0.1162,0.0964,0.0119,142,759.00,SPY260806P00759000,18.42,0,18.76,21.49,0,0.1153,-0.9443,0.0145,26
Thu Aug 06 2026,SPY260806C00760000,0.52,-0.145,0.5,0.52,819,0.1146,0.082,0.0107,254,760.00,SPY260806P00760000,21.46,0,19.69,22.42,0,0.1116,-0.9621,0.0127,1
Thu Aug 06 2026,SPY260806C00761000,0.43,-0.115,0.41,0.42,13,0.1133,0.0693,0.0096,245,761.00,SPY260806P00761000,0,0,20.66,23.39,0,0.1102,-0.9766,0.0097,0
Thu Aug 06 2026,SPY260806C00762000,0.33,-0.115,0.33,0.34,678,0.112,0.058,0.0084,738,762.00,SPY260806P00762000,0,0,21.66,24.39,0,0.114,-0.9878,0.0066,0
Thu Aug 06 2026,SPY260806C00763000,0.27,-0.085,0.26,0.27,323,0.1105,0.0483,0.0074,407,763.00,SPY260806P00763000,0,0,22.58,25.36,0,0,-0.994,0.0037,0
Thu Aug 06 2026,SPY260806C00764000,0.21,-0.075,0.2,0.21,114,0.109,0.0399,0.0064,167,764.00,SPY260806P00764000,0,0,23.58,26.39,0,0,-0.9982,0.0014,0
Thu Aug 06 2026,SPY260806C00765000,0.17,-0.065,0.16,0.17,449,0.1081,0.0332,0.0056,415,765.00,SPY260806P00765000,0,0,24.58,27.39,0,0,-0.9992,0.0006,0
Thu Aug 06 2026,SPY260806C00766000,0.16,-0.025,0.13,0.14,500,0.1079,0.0275,0.0048,283,766.00,SPY260806P00766000,0,0,25.58,28.39,0,0,-0.9999,0.0001,0
Thu Aug 06 2026,SPY260806C00767000,0.15,0.005,0.1,0.11,759,0.107,0.0229,0.0041,396,767.00,SPY260806P00767000,0,0,26.58,29.36,0,0,-1,0,0
Thu Aug 06 2026,SPY260806C00768000,0.1,-0.015,0.08,0.09,423,0.1068,0.0191,0.0035,367,768.00,SPY260806P00768000,0,0,27.58,30.38,0,0,-1,0,0
Thu Aug 06 2026,SPY260806C00769000,0.17,0.075,0.06,0.07,25,0.1061,0.0162,0.0031,31,769.00,SPY260806P00769000,0,0,28.58,31.39,0,0,-1,0,0
Thu Aug 06 2026,SPY260806C00770000,0.06,-0.015,0.05,0.06,23,0.1066,0.0138,0.0026,825,770.00,SPY260806P00770000,31.09,0,29.58,32.39,0,0,-1,0,0
Thu Aug 06 2026,SPY260806C00771000,0.13,0.065,0.04,0.05,455,0.1068,0.0119,0.0023,455,771.00,SPY260806P00771000,0,0,30.58,33.39,0,0,-1,0,0
Thu Aug 06 2026,SPY260806C00772000,0.1,0,0.04,0.05,0,0.1097,0.0104,0.002,6,772.00,SPY260806P00772000,0,0,31.58,34.39,0,0,-1,0,0
Thu Aug 06 2026,SPY260806C00773000,0.04,-0.005,0.03,0.04,1,0.1092,0.0092,0.0018,8,773.00,SPY260806P00773000,0,0,32.58,35.38,0,0,-1,0,0
Thu Aug 06 2026,SPY260806C00774000,0.11,0,0.03,0.04,0,0.1121,0.0082,0.0016,1,774.00,SPY260806P00774000,0,0,33.58,36.39,0,0,-1,0,0
Thu Aug 06 2026,SPY260806C00775000,0.04,0.005,0.02,0.03,13,0.1106,0.0074,0.0015,74,775.00,SPY260806P00775000,0,0,34.58,37.39,0,0,-1,0,0
Thu Aug 06 2026,SPY260806C00776000,0,0,0.02,0.03,0,0.1133,0.0067,0.0013,0,776.00,SPY260806P00776000,0,0,35.58,38.36,0,0,-1,0,0
Thu Aug 06 2026,SPY260806C00777000,0.05,0,0.02,0.03,0,0.1165,0.0061,0.0012,12,777.00,SPY260806P00777000,0,0,36.58,39.39,0,0,-1,0,0
Thu Aug 06 2026,SPY260806C00778000,0.04,0,0.02,0.03,0,0.1192,0.0056,0.0011,1,778.00,SPY260806P00778000,0,0,37.58,40.39,0,0,-1,0,0
Thu Aug 06 2026,SPY260806C00779000,0,0,0.02,0.03,0,0.1214,0.0052,0.001,0,779.00,SPY260806P00779000,0,0,38.58,41.36,0,0,-1,0,0
Thu Aug 06 2026,SPY260806C00780000,0.02,-0.005,0.02,0.03,1,0.1241,0.0048,0.0009,1,780.00,SPY260806P00780000,0,0,39.58,42.39,0,0,-1,0,0
Thu Aug 06 2026,SPY260806C00781000,0.02,-0.005,0.01,0.02,501,0.1203,0.0045,0.0009,500,781.00,SPY260806P00781000,0,0,40.58,43.38,0,0,-1,0,0
Thu Aug 06 2026,SPY260806C00782000,0.02,0.005,0.01,0.02,1401,0.1228,0.0042,0.0008,1101,782.00,SPY260806P00782000,0,0,41.58,44.39,0,0,-1,0,0
Thu Aug 06 2026,SPY260806C00783000,0.02,0.005,0.01,0.02,1000,0.1254,0.004,0.0008,1000,783.00,SPY260806P00783000,0,0,42.58,45.36,0,0,-1,0,0
Thu Aug 06 2026,SPY260806C00784000,0.02,0.005,0.01,0.02,200,0.1279,0.0038,0.0007,200,784.00,SPY260806P00784000,0,0,43.58,46.39,0,0,-1,0,0
Thu Aug 06 2026,SPY260806C00785000,0.02,0.005,0.01,0.02,200,0.1305,0.0036,0.0007,200,785.00,SPY260806P00785000,0,0,44.58,47.39,0,0,-1,0,0
Thu Aug 06 2026,SPY260806C00786000,0,0,0.01,0.02,0,0.133,0.0034,0.0006,0,786.00,SPY260806P00786000,0,0,45.58,48.36,0,0,-1,0,0
Thu Aug 06 2026,SPY260806C00787000,0,0,0.01,0.02,0,0.1355,0.0032,0.0006,0,787.00,SPY260806P00787000,0,0,46.58,49.39,0,0,-1,0,0
Thu Aug 06 2026,SPY260806C00788000,0,0,0.01,0.02,0,0.138,0.0031,0.0006,0,788.00,SPY260806P00788000,0,0,47.58,50.39,0,0,-1,0,0
Thu Aug 06 2026,SPY260806C00789000,0.02,0,0.01,0.02,0,0.1405,0.0029,0.0005,663,789.00,SPY260806P00789000,0,0,48.58,51.39,0,0,-1,0,0
Thu Aug 06 2026,SPY260806C00790000,0.02,0.005,0.01,0.02,601,0.143,0.0028,0.0005,468,790.00,SPY260806P00790000,0,0,49.58,52.36,0,0,-1,0,0
Thu Aug 06 2026,SPY260806C00791000,0.02,0.005,0.01,0.02,600,0.1455,0.0027,0.0005,600,791.00,SPY260806P00791000,0,0,50.58,53.39,0,0,-1,0,0
Thu Aug 06 2026,SPY260806C00792000,0,0,0.01,0.02,0,0.1484,0.0025,0.0004,0,792.00,SPY260806P00792000,0,0,51.58,54.36,0,0,-1,0,0
Thu Aug 06 2026,SPY260806C00793000,0,0,0.01,0.02,0,0.1509,0.0024,0.0004,0,793.00,SPY260806P00793000,0,0,52.58,55.39,0,0,-1,0,0
Thu Aug 06 2026,SPY260806C00794000,0,0,0.01,0.02,0,0.1534,0.0023,0.0004,0,794.00,SPY260806P00794000,0,0,53.58,56.38,0,0,-1,0,0
Thu Aug 06 2026,SPY260806C00795000,0,0,0.01,0.02,0,0.1558,0.0022,0.0004,0,795.00,SPY260806P00795000,0,0,54.58,57.36,0,0,-1,0,0
Thu Aug 06 2026,SPY260806C00800000,0,0,0.01,0.02,0,0.168,0.0018,0.0003,0,800.00,SPY260806P00800000,0,0,59.58,62.36,0,0,-1,0,0
Thu Aug 06 2026,SPY260806C00805000,0,0,0.01,0.02,0,0.1796,0.0015,0.0002,0,805.00,SPY260806P00805000,0,0,64.58,67.39,0,0,-1,0,0
Thu Aug 06 2026,SPY260806C00810000,0,0,0,0.01,0,0.1746,0.0012,0.0002,0,810.00,SPY260806P00810000,0,0,69.58,72.4,0,0,-1,0,0
Thu Aug 06 2026,SPY260806C00815000,0.01,-0.005,0,0.01,100,0.1855,0.001,0.0001,100,815.00,SPY260806P00815000,0,0,74.58,77.39,0,0,-1,0,0
Thu Aug 06 2026,SPY260806C00820000,0.01,-0.005,0,0.01,720,0.1962,0.0008,0.0001,282,820.00,SPY260806P00820000,0,0,79.58,82.4,0,0,-1,0,0
Thu Aug 06 2026,SPY260806C00825000,0.01,-0.005,0,0.01,1222,0.2068,0.0007,0.0001,848,825.00,SPY260806P00825000,0,0,84.58,87.39,0,0,-1,0,0
Thu Aug 06 2026,SPY260806C00830000,0.01,0.005,0,0.01,487,0.2173,0.0006,0.0001,487,830.00,SPY260806P00830000,0,0,89.58,92.39,0,0,-1,0,0
Thu Aug 06 2026,SPY260806C00835000,0.01,0.005,0,0.01,764,0.2277,0.0005,0.0001,479,835.00,SPY260806P00835000,0,0,94.58,97.39,0,0,-1,0,0
Thu Aug 06 2026,SPY260806C00840000,0,0,0,0.01,0,0.2384,0.0004,0,0,840.00,SPY260806P00840000,0,0,99.58,102.4,0,0,-1,0,0
Thu Aug 06 2026,SPY260806C00845000,0,0,0,0.01,0,0.2487,0.0003,0,0,845.00,SPY260806P00845000,0,0,104.58,107.36,0,0,-1,0,0
Thu Aug 06 2026,SPY260806C00850000,0,0,0,0.01,0,0.2588,0.0002,0,0,850.00,SPY260806P00850000,0,0,109.58,112.4,0,0,-1,0,0
Thu Aug 06 2026,SPY260806C00855000,0,0,0,0.01,0,0.2689,0.0002,0,0,855.00,SPY260806P00855000,0,0,114.58,117.38,0,0,-1,0,0
Thu Aug 06 2026,SPY260806C00860000,0,0,0,0.01,0,0.2789,0.0002,0,0,860.00,SPY260806P00860000,0,0,119.58,122.4,0,0,-1,0,0
Thu Aug 06 2026,SPY260806C00865000,0,0,0,0.01,0,0.2884,0.0001,0,0,865.00,SPY260806P00865000,0,0,124.58,127.4,0,0,-1,0,0
Thu Aug 06 2026,SPY260806C00870000,0,0,0,0.01,0,0.2982,0.0001,0,0,870.00,SPY260806P00870000,0,0,129.58,132.39,0,0,-1,0,0
Thu Aug 06 2026,SPY260806C00875000,0,0,0,0.01,0,0.3079,0.0001,0,0,875.00,SPY260806P00875000,0,0,134.58,137.39,0,0,-1,0,0
Thu Aug 06 2026,SPY260806C00880000,0,0,0,0.01,0,0.3175,0.0001,0,0,880.00,SPY260806P00880000,0,0,139.58,142.4,0,0,-1,0,0
Thu Aug 06 2026,SPY260806C00885000,0,0,0,0.01,0,0.3271,0.0001,0,0,885.00,SPY260806P00885000,0,0,144.58,147.39,0,0,-1,0,0
Thu Aug 06 2026,SPY260806C00890000,0,0,0,0.01,0,0.3366,0,0,0,890.00,SPY260806P00890000,0,0,149.58,152.39,0,0,-1,0,0
Thu Aug 06 2026,SPY260806C00895000,0,0,0,0.01,0,0.346,0,0,0,895.00,SPY260806P00895000,0,0,154.58,157.39,0,0,-1,0,0
Thu Aug 06 2026,SPY260806C00900000,0,0,0,0.01,0,0.3553,0,0,0,900.00,SPY260806P00900000,0,0,159.58,162.39,0,0,-1,0,0
Thu Aug 06 2026,SPY260806C00905000,0,0,0,0.01,0,0.3649,0,0,0,905.00,SPY260806P00905000,0,0,164.58,167.39,0,0,-1,0,0
Thu Aug 06 2026,SPY260806C00910000,0,0,0,0.01,0,0.3741,0,0,0,910.00,SPY260806P00910000,0,0,169.58,172.36,0,0,-1,0,0
Thu Aug 06 2026,SPY260806C00915000,0,0,0,0.01,0,0.3829,0,0,0,915.00,SPY260806P00915000,0,0,174.58,177.39,0,0,-1,0,0
Thu Aug 06 2026,SPY260806C00920000,0,0,0,0.01,0,0.392,0,0,0,920.00,SPY260806P00920000,0,0,179.58,182.39,0,0,-1,0,0
Thu Aug 06 2026,SPY260806C00925000,0,0,0,0.01,0,0.4009,0,0,0,925.00,SPY260806P00925000,0,0,184.58,187.39,0,0,-1,0,0
Thu Aug 06 2026,SPY260806C00930000,0,0,0,0.01,0,0.4099,0,0,0,930.00,SPY260806P00930000,0,0,189.58,192.4,0,0,-1,0,0
Thu Aug 06 2026,SPY260806C00935000,0,0,0,0.01,0,0.4191,0,0,0,935.00,SPY260806P00935000,0,0,194.58,197.4,0,0,-1,0,0
Thu Aug 06 2026,SPY260806C00940000,0,0,0,0.01,0,0.4279,0,0,0,940.00,SPY260806P00940000,0,0,199.58,202.4,0,0,-1,0,0
Thu Aug 06 2026,SPY260806C00945000,0,0,0,0.01,0,0.4366,0,0,0,945.00,SPY260806P00945000,0,0,204.58,207.38,0,0,-1,0,0
Thu Aug 06 2026,SPY260806C00950000,0,0,0,0.01,0,0.4453,0,0,0,950.00,SPY260806P00950000,0,0,209.58,212.39,0,0,-1,0,0
Fri Aug 07 2026,SPY260807C00500000,238.82,0,238.48,241.27,0,0.715,0.9994,0,1,500.00,SPY260807P00500000,0.03,-0.005,0.01,0.02,106,0.7153,-0.0008,0,3026
Fri Aug 07 2026,SPY260807C00505000,0,0,233.5,236.29,0,0.7054,0.9993,0,0,505.00,SPY260807P00505000,0.04,0,0.01,0.02,0,0.6983,-0.0008,0,2178
Fri Aug 07 2026,SPY260807C00510000,0,0,228.5,231.3,0,0.6949,0.9992,0,0,510.00,SPY260807P00510000,0.04,0,0.01,0.02,0,0.6814,-0.0009,0,2689
Fri Aug 07 2026,SPY260807C00515000,234.57,0,223.54,226.31,0,0.7153,0.9992,0,2,515.00,SPY260807P00515000,0.04,0,0.02,0.03,0,0.6927,-0.001,0,57
Fri Aug 07 2026,SPY260807C00520000,231.38,0,218.52,221.32,0,0.659,0.9991,0,4,520.00,SPY260807P00520000,0.03,0,0.02,0.03,0,0.6755,-0.001,0,378
Fri Aug 07 2026,SPY260807C00525000,226.5,0,213.52,216.33,0,0.648,0.999,0,3,525.00,SPY260807P00525000,0.05,0,0.02,0.03,0,0.6585,-0.0011,0,1162
Fri Aug 07 2026,SPY260807C00530000,212.14,0,208.53,211.34,0,0.6238,0.9989,0,5,530.00,SPY260807P00530000,0.08,0,0.02,0.03,0,0.6415,-0.0012,0,115
Fri Aug 07 2026,SPY260807C00535000,219,0,203.55,206.35,0,0.6131,0.9988,0,1,535.00,SPY260807P00535000,0.04,0,0.02,0.03,0,0.6248,-0.0013,0,276
Fri Aug 07 2026,SPY260807C00540000,0,0,198.55,201.34,0,0.6123,0.9987,0.0001,0,540.00,SPY260807P00540000,0.06,0,0.03,0.04,0,0.6262,-0.0014,0.0001,157
Fri Aug 07 2026,SPY260807C00545000,0,0,193.56,196.36,0,0.5996,0.9986,0.0001,0,545.00,SPY260807P00545000,0.07,0,0.03,0.04,0,0.6093,-0.0015,0.0001,142
Fri Aug 07 2026,SPY260807C00550000,203,0,188.57,191.37,0,0.5867,0.9985,0.0001,10,550.00,SPY260807P00550000,0.04,-0.035,0.03,0.04,46,0.5925,-0.0017,0.0001,309
Fri Aug 07 2026,SPY260807C00555000,187.38,0,183.59,186.37,0,0.5735,0.9983,0.0001,6,555.00,SPY260807P00555000,0.04,-0.045,0.03,0.04,275,0.5758,-0.0018,0.0001,8211
Fri Aug 07 2026,SPY260807C00560000,185.15,5.88,178.59,181.4,11,0.5526,0.9981,0.0001,11,560.00,SPY260807P00560000,0.05,-0.035,0.04,0.05,30,0.5724,-0.002,0.0001,33
Fri Aug 07 2026,SPY260807C00565000,0,0,173.6,176.4,0,0.5396,0.998,0.0001,0,565.00,SPY260807P00565000,0.06,-0.035,0.04,0.05,17,0.5556,-0.0022,0.0001,229
Fri Aug 07 2026,SPY260807C00570000,0,0,168.62,171.42,0,0.5329,0.9978,0.0001,0,570.00,SPY260807P00570000,0.07,-0.025,0.04,0.05,1,0.5389,-0.0024,0.0001,220
Fri Aug 07 2026,SPY260807C00575000,0,0,163.66,166.42,0,0.539,0.9975,0.0001,0,575.00,SPY260807P00575000,0.08,-0.025,0.05,0.06,9,0.5322,-0.0026,0.0001,91
Fri Aug 07 2026,SPY260807C00580000,0,0,158.64,161.44,0,0.5103,0.9972,0.0001,0,580.00,SPY260807P00580000,0.07,-0.045,0.05,0.06,29,0.5155,-0.0029,0.0001,630
Fri Aug 07 2026,SPY260807C00585000,0,0,153.65,156.45,0,0.4959,0.997,0.0001,0,585.00,SPY260807P00585000,0.06,-0.065,0.06,0.07,17,0.5074,-0.0032,0.0001,281
Fri Aug 07 2026,SPY260807C00590000,0,0,148.7,151.47,0,0.4973,0.9966,0.0002,0,590.00,SPY260807P00590000,0.07,-0.065,0.06,0.07,69,0.4911,-0.0035,0.0002,864
Fri Aug 07 2026,SPY260807C00595000,0,0,143.68,146.48,0,0.4749,0.9962,0.0002,0,595.00,SPY260807P00595000,0.08,-0.065,0.07,0.08,12,0.4815,-0.0039,0.0002,380
Fri Aug 07 2026,SPY260807C00600000,139.25,0,138.69,141.48,0,0.4562,0.9958,0.0002,9,600.00,SPY260807P00600000,0.1,-0.055,0.07,0.08,26,0.4648,-0.0043,0.0002,940
Fri Aug 07 2026,SPY260807C00605000,136.79,2.37,133.7,136.51,1,0.4448,0.9953,0.0002,3,605.00,SPY260807P00605000,0.12,-0.045,0.08,0.09,25,0.4543,-0.0048,0.0002,354
Fri Aug 07 2026,SPY260807C00610000,129.08,0,128.72,131.52,0,0.4358,0.9948,0.0003,6,610.00,SPY260807P00610000,0.13,-0.045,0.09,0.1,31,0.4429,-0.0054,0.0003,451
Fri Aug 07 2026,SPY260807C00615000,124.62,0,123.73,126.54,0,0.4204,0.9942,0.0003,12,615.00,SPY260807P00615000,0.26,0,0.1,0.11,0,0.4309,-0.006,0.0003,204
Fri Aug 07 2026,SPY260807C00620000,134.93,0,118.75,121.55,0,0.41,0.9934,0.0004,3,620.00,SPY260807P00620000,0.12,-0.085,0.11,0.12,88,0.4183,-0.0067,0.0004,266
Fri Aug 07 2026,SPY260807C00625000,125.68,0,113.8,116.56,0,0.4048,0.9926,0.0004,10,625.00,SPY260807P00625000,0.16,-0.065,0.12,0.13,76,0.4053,-0.0075,0.0004,447
Fri Aug 07 2026,SPY260807C00630000,121.35,0,108.79,111.58,0,0.3868,0.9917,0.0004,5,630.00,SPY260807P00630000,0.15,-0.095,0.13,0.14,16,0.3919,-0.0084,0.0004,1168
Fri Aug 07 2026,SPY260807C00635000,0,0,103.81,106.61,0,0.3729,0.9907,0.0005,0,635.00,SPY260807P00635000,0.18,-0.095,0.14,0.15,66,0.3782,-0.0095,0.0005,1401
Fri Aug 07 2026,SPY260807C00640000,0,0,98.83,101.63,0,0.3611,0.9895,0.0006,0,640.00,SPY260807P00640000,0.22,-0.075,0.16,0.17,307,0.367,-0.0107,0.0006,1891
Fri Aug 07 2026,SPY260807C00645000,97.98,0,93.86,96.66,0,0.3504,0.9881,0.0007,4,645.00,SPY260807P00645000,0.2,-0.125,0.18,0.19,43,0.355,-0.0121,0.0007,750
Fri Aug 07 2026,SPY260807C00650000,94.6,0,88.89,91.68,0,0.3387,0.9865,0.0008,28,650.00,SPY260807P00650000,0.2,-0.165,0.2,0.21,1118,0.3422,-0.0137,0.0008,3735
Fri Aug 07 2026,SPY260807C00655000,95.35,0,83.92,86.73,0,0.3262,0.9846,0.0009,2,655.00,SPY260807P00655000,0.2,-0.195,0.22,0.23,12,0.3289,-0.0156,0.0009,804
Fri Aug 07 2026,SPY260807C00660000,79.2,0,78.96,81.76,0,0.3148,0.9822,0.0011,5,660.00,SPY260807P00660000,0.29,-0.155,0.25,0.26,207,0.3169,-0.018,0.0011,1687
Fri Aug 07 2026,SPY260807C00665000,74.15,0,74,76.8,0,0.3016,0.9794,0.0013,7,665.00,SPY260807P00665000,0.31,-0.195,0.29,0.3,624,0.3054,-0.0208,0.0013,3415
Fri Aug 07 2026,SPY260807C00670000,72.22,2.33,69.09,71.66,1,0.278,0.976,0.0015,13,670.00,SPY260807P00670000,0.36,-0.205,0.33,0.34,1029,0.293,-0.0243,0.0015,2643
Fri Aug 07 2026,SPY260807C00675000,63.52,-1.5,64.12,66.91,4,0.2803,0.9716,0.0018,22,675.00,SPY260807P00675000,0.41,-0.245,0.39,0.4,98,0.2821,-0.0288,0.0018,12530
Fri Aug 07 2026,SPY260807C00680000,64.83,4.705,59.19,62,2,0.2695,0.9659,0.0022,25,680.00,SPY260807P00680000,0.48,-0.275,0.46,0.47,546,0.2707,-0.0344,0.0022,3364
Fri Aug 07 2026,SPY260807C00685000,61.49,6.225,54.32,57.1,1,0.2597,0.9586,0.0026,13,685.00,SPY260807P00685000,0.59,-0.295,0.56,0.57,410,0.2606,-0.0418,0.0027,1937
Fri Aug 07 2026,SPY260807C00686000,0,0,53.32,56.13,0,0.2565,0.9569,0.0028,0,686.00,SPY260807P00686000,0.61,-0.31,0.58,0.59,179,0.2583,-0.0435,0.0028,351
Fri Aug 07 2026,SPY260807C00687000,66.12,0,52.35,55.14,0,0.2545,0.9551,0.0029,2,687.00,SPY260807P00687000,0.63,-0.325,0.6,0.61,207,0.2559,-0.0453,0.0029,363
Fri Aug 07 2026,SPY260807C00688000,0,0,51.37,54.18,0,0.2528,0.9532,0.003,0,688.00,SPY260807P00688000,0.66,-0.325,0.63,0.64,241,0.254,-0.0473,0.003,1027
Fri Aug 07 2026,SPY260807C00689000,52.51,0,50.43,53.2,0,0.2518,0.9512,0.0031,3,689.00,SPY260807P00689000,0.71,-0.31,0.65,0.66,105,0.2517,-0.0492,0.0031,320
Fri Aug 07 2026,SPY260807C00690000,55.88,5.455,49.43,52.22,1,0.2487,0.9491,0.0032,27,690.00,SPY260807P00690000,0.72,-0.34,0.68,0.69,227,0.2499,-0.0513,0.0033,2232
Fri Aug 07 2026,SPY260807C00691000,61.73,0,48.49,51.26,0,0.2478,0.9469,0.0034,4,691.00,SPY260807P00691000,0.9,-0.195,0.71,0.72,441,0.248,-0.0536,0.0034,787
Fri Aug 07 2026,SPY260807C00692000,49.14,0.645,47.49,50.3,1,0.2446,0.9445,0.0035,1,692.00,SPY260807P00692000,0.78,-0.36,0.74,0.75,284,0.246,-0.0559,0.0036,916
